class_code,title,content,class
2,《舞動人生》的演員們　經過 15 年後變成了什麼模樣？,2000 年上映的英國電影《舞動人生》（Billy Elliot）敘述一個出生在礦工家庭的貧窮男孩，卻對芭蕾舞產生極大的興趣，並意外被社區的老師給啟發，踏上爭取英國皇家芭蕾舞學院入學的路程。這部帶有勵志又在搖滾樂下敘述英國礦工大罷工的歷史背景的電影被《Total Film》電影雜誌選為英國史上最偉大電影排名第 39 位，可見其為經典之作。許多人對於男主角比利·艾略特那惹人憐愛的模樣尤其印象深刻，還有那位硬漢派的老爸，這些演員經過了 15 年之後，究竟都變成了什麼模樣呢？▼今年正好是《舞動人生》上映 15 周年紀念，Burberry 以羅密歐貝克漢（Romeo Beckham）的小男孩之姿為首，拍攝紀念短片▼飾演男主角比利·艾略特的傑米·貝爾（Jamie Bell）29 歲的他活躍於電影界，最近一部新作品就是在超級英雄電影《驚奇 4 超人》中飾演石頭人，當初傑米貝爾從 2000 多位競爭者中脫穎而出才幸運能夠演出《舞動人生》。▼飾演男主角父親傑基·艾略特的蓋瑞·路易斯（Gary Lewis）當年演出令人印象深刻的火爆老爸，今年 57 歲的蓋瑞路易斯依然活躍於英國的電影和電視劇當中，透過對比照片可以發現他沒有改變太多。▼飾演男主角父親東尼·艾略特的傑米·德拉文（Jamie Draven）今年 36 歲的他主要都在演出英國的電視劇，並進行一些幕後的工作。▼飾演男主角老師威爾金森的茱莉·華特斯（Julie Walters）今年 65 歲的她身為知名演員依舊演出各式各樣的電影和連續劇，這次她同時也參加了 Burberry 的紀念影片拍攝。▼飾演男主角好友的麥可·卡福瑞的史圖亞特·威爾斯（Stuart Wells）當初飾演著摸索著自己性向的小男孩，當時他其實已經 18 歲，卻在電影中演出設定為 11 歲的小孩，經過 15 年他可能是演員群當中改變最大的人，在電影上映隔年他就參加軍隊，曾經隨著軍隊去過伊拉克駐守，2008 年他離開軍隊，現在與妻子和女兒住在英格蘭的泰恩河畔新堡。你是否也感受到時光一眨眼就流逝過去了呢？當年在《舞動人生》兩名純真的小男孩都已經成為了男人，而我們對比利·艾略特那靈活又充滿生命力的跳躍依然記憶猶新，無論如何影像會永遠留在人們的心中。,影視名人
2,你還記得天后 Jolin 蔡依林 當年的樣子嗎？ Jolin 歷年服裝、造型回顧 《下》,蔡依林貴為台灣的流行天后，想法也一直都走在最前面，每一次推出的新專輯 MV 的設計與服裝總是讓人嘆為觀止也都會掀起一陣 Jolin 風潮，但其實 Jolin 一路走來不容易也費了很多苦心，才能一次又一次的給大家驚喜，現在就跟小編一起來回顧 Jolin 的造型進化史，蔡依林歷年來的 720 變！特務J。Agent J。蔡依林大概以前從沒想過自己有一天會成為特務，她的天后光芒已經越來越銳利，在特務 J 中，蔡依林剪了最時尚的包柏頭，換上一身皮衣造型，讓你不相信她不是特務都不行！而且蔡依林就是有本事把你以前認為很台的東西，變成全民瘋狂跟進的潮流，愛無赦MV中掌心雷正是如此！走到這邊，已經沒有人在會懷疑蔡依林的品味，因為不是她跟著流行，是她創造流行！▼ 《特務J》Live@2015 PLAY 世界巡迴演唱會。花蝴蝶 Butterfly。花蝴蝶：不同於上一張專輯的銳利特務風，這一張專輯，Jolin 留了一頭蓬鬆的亞麻色頭髮，專輯風格走的是少女的彩色風，蔡依林變身大家心中的花蝴蝶女神，在歌詞中鼓舞現代小女生勇敢做自己、勇敢走出去，還在 MV 大丈夫裡面大玩剪衣服遊戲，象徵著創造自己的風格，勇敢做自己不害怕！這張專輯也為蔡依林之後的花花世界風格做了完美的開端。▼蔡依林 Jolin Tsai – 花蝴蝶 Butterfly (Myself巡迴演唱會) Myself ：而 Myself 這張專輯，光聽名字就知道蔡依林的地位已經如日中天，如果說哪一個明星能把專輯名稱取成”我”的話，大概也只有蔡依林了吧！Myself 這張專輯蔡依林找了國際舞蹈大師 Benny Ninja 來幫她設計這次的 Vogue 舞蹈。在造型上蔡依林也更前衛和國際化，像美人計裡的服裝就是以超長流蘇打造超前衛氣勢、黑髮尤物中超殺傷力鉚釘讓蔡依林的造型又更加突破。再加上 Vogue 舞蹈整張專輯可說是未來感十足。▼Jolin&蔡媽 為「我」加油影片。越後面氣勢越強，呸姊一出就轟動全球阿！大藝術家，MUSE。到了大藝術家這張專輯，蔡依林也像個藝術家般不斷的創新再創新、超越在超越。這張專輯因為主打”藝術”所以整張風格也較為華麗，包括 MV 也花費了好幾百萬來製作，舞蹈也非常的新穎，在造型方面 Jolin 已經預測了漸層染髮的風潮，選擇粉紅色搭配金色的大膽風格，Jolin 魅力太大，頓時間整個台灣的女生髮尾好像都染成了粉紅色！而在迷幻這首歌的造型也非常特殊，一其中一個造型，蔡依林居然用頭髮擋住了她全身！二是 Jolin 身穿超華麗金縷衣！而且還不只迷幻，Dr.Jolin 大藝術家裡的服裝，也都讓大家過足的眼癮！▼快來看看蔡依林在 第25屆流行音樂金曲獎頒獎典禮的表演。蔡依林總共在台上換了 11 套衣服，與 72 名舞者齊跳，這種令人起雞皮疙瘩的表演，只能說 ”只有蔡依林，能夠超越蔡依林”！呸！PLAY。我呸：你有想過是怎麼樣的一個女歌手會把自己的專輯取做”呸”嗎？這也大概只有 Jolin 做的出來了吧！在呸中，蔡依林的造型已經無法無天了！從瘋狂的金色髮捲到假文青裝再到爆炸頭、復古波浪頭、美杜沙蛇頭，你永遠猜不透蔡依林在想甚麼，你也預測不到她下一步。▼《10th風雲榜》天后蔡依林 Jolin 中國風霸氣「呸」爆全場！ J 粉們，蔡依林是我們的驕傲∼更是台灣的驕傲∼讓我們繼續支持她，用我們的愛戴支持蔡依林繼續創造傳奇。,影視名人
2,為何威爾史密斯沒在 ID4 續集出現？　結果原因是...,大家引頸期盼的經典外星電影 ID4 Independence Day，相隔 20 年後續集 ID4 星際重生 Independence Day: Resurgence，前導預告已經在日前推出，相信都讓許多資深影迷相當期待，本次同樣由首集導演羅蘭艾默瑞奇所執導，並邀請許多當年的演員再度回歸，唯獨缺少當年的要角之一威爾史密斯，讓許多人議論紛紛，有媒體揣測是否他目前片酬太高導致無法負擔，但導演日前接受訪問談到，威爾史密斯因為曾經演出類似票房不好的父子之愛情節電影地球過後，讓他後來沒有接拍類似情節的 ID4 續集。▼還沒看到預告的朋友們趕緊來看。▼陪伴許多人童年的 ID4 相信大家還記憶猶新。▼當年的兩大要角，也是成功擊潰外星人的關鍵，就是片中這兩位。▼許多當年的演員 20 年後紛紛回歸，包括當年飾演威爾史密斯老婆的 Vivica A. Fox。▼當年威爾的小孩 Dylan 則由 Jessie Usher 來演出。近年來電影圈流行老電影續集重拍，也成功再度引發影迷關注，包括侏儸紀公園的續集也同樣造成廣大迴響。20 年後的 ID4 續集雖然少了威爾史密斯的加持，但是還是相當吸引人。,影視名人
2,維多利亞的秘密天使們最羨慕的是她　最兇天使 Lais Ribeiro！,內衣品牌維多利亞的秘密，每年的大秀都讓人相當期待，超高的製作成本不說，還請來一線影星現場表演，當然最功不可沒的就是一位位超級性感的維多利亞的秘密天使們了，只要被選上的天使，沒有一位不會成為超模的，像是已經是媽媽的米蘭達，就是前幾屆的維多利亞的秘密天使，至今仍相當性感。而近期的天使當中、來自巴西的 Lais Ribeiro，號稱維多利亞的秘密最兇天使，就連其他天使也忍不住當枕頭躺一下。▼Lais Ribeiro 來自巴西、身高 180 公分，1992 年出生！▼三圍 80-59-84▼曾經走過 Balmain 、Jean Paul Gaultier 等品牌大秀。▼instagram 帳號 : laisribeiro。最後這張由她自己於 IG 公布，兩位維多利亞的祕密天使 Candice Swanepoel 以及 Behati Prinsloo，也忍不住一個用躺的一個用舔的，敗倒在 Lais Ribeiro 的身上，只能這樣傲人的身材連天使們都羨慕。,影視名人
2,喬瑟夫高登李維扮演的尤達大師　可能是《星際大戰》首映會最爆笑的事！,《星際大戰七部曲：原力甦醒》（Star Wars: The Force Awakens）今天在全球舉行首映會，如大家所預期，無論是星際大戰推出任何一部曲，都會成為一個盛大的角色扮演活動。這次的首映會自然也是群星雲集，並且有各種精美的角色扮演裝備，絕對是星際大戰粉絲一飽眼福的完美派對，但是在今年的盛會當中出現了一個有趣的亮點，那就是被邀請來的嘉賓之一喬瑟夫高登李維（Joseph Gordon-Levitt）。▼在首映會中，你可以看到很多明星▼同時也會有其他沒有演出電影的明星被邀請來當嘉賓，比如喬瑟夫高登李維，我們先記住了他原本的樣子▼身為星際迷的他，居然選擇要扮演尤達大師▼結果喬瑟夫高登李維登場時就變成這樣，還原度極低的角色扮演讓現場爆笑▼至少臉都塗綠了，還穿著綠色的睡褲充當一下，即使是搞笑也相當有誠意▼不過喬瑟夫高登李維這一身尤達在紅毯上可是大受歡迎。在許多完美裝備的角色群當中，突然衝出喬瑟夫高登李維這一個低品質 Cosplay 確實會讓人眼睛為之一亮，只能說喬瑟夫高登李維實在太可愛了，來當我的尤達大師吧！《星際大戰七部曲：原力甦醒》（Star Wars: The Force Awakens）今天在全球舉行首映會，如大家所預期，無論是星際大戰推出任何一部曲，都會成為一個盛大的角色扮演活動。這次的首映會自然也是群星雲集，並且有各種精美的角色扮演裝備，絕對是星際大戰粉絲一飽眼福的完美派對，但是在今年的盛會當中出現了一個有趣的亮點，那就是被邀請來的嘉賓之一喬瑟夫高登李維（Joseph Gordon-Levitt）。▼在首映會中，你可以看到很多明星▼同時也會有其他沒有演出電影的明星被邀請來當嘉賓，比如喬瑟夫高登李維，我們先記住了他原本的樣子▼身為星際迷的他，居然選擇要扮演尤達大師▼結果喬瑟夫高登李維登場時就變成這樣，還原度極低的角色扮演讓現場爆笑▼至少臉都塗綠了，還穿著綠色的睡褲充當一下，即使是搞笑也相當有誠意▼不過喬瑟夫高登李維這一身尤達在紅毯上可是大受歡迎。在許多完美裝備的角色群當中，突然衝出喬瑟夫高登李維這一個低品質 Cosplay 確實會讓人眼睛為之一亮，只能說喬瑟夫高登李維實在太可愛了，來當我的尤達大師吧！,影視名人
2,Iggy Azalea 曬出與尼克楊恩愛照　卻引大量網友批評：她像是外星人！,25 歲的澳洲饒舌歌手伊姬阿潔莉亞（Iggy Azalea）在外表上確實很有辨識度，她與未婚夫、NBA 湖人隊球員尼克楊（Nick Young）是一對非常知名的高調情侶，兩人交往以來時常在網路上分享兩人的甜蜜照片、嬉鬧影片等，讓人感覺到這對情侶非常契合，而最近伊姬阿潔莉亞在 Instagram 分享自己與尼克楊的私下合照，卻引來大量網友對她的外表評論，超過 800 則留言都相當毒舌。▼伊姬阿潔莉亞與尼克楊恩愛的程度，讓人覺得這對情侶應該此生都不會分手▼伊姬阿潔莉亞分享了自己與未婚夫的最新合照，網友卻對這兩張臉散發出的強烈對比給驚嚇到了▼大多留言都寫到：「她的臉如此 photoshop 」、「她是外星人」、「妳（伊姬阿潔莉亞）看起來比尼克楊更像男人」▼當然也有網友跳出來要大家別評論伊姬阿潔莉亞，不過他的方法是要大家改去談論類似金卡達夏（Kim Kardashian）家族的人...伊姬阿潔莉亞光滑的臉龐與尼克楊自然的臉部皺褶卻是有頗大的對比，加上伊姬阿潔莉亞曾經大方承認自己有去整形，之前曾表示自己有隆胸和動過鼻子的整形手術，也難怪不少人會懷疑她的臉看起來有點過於塑膠化。,影視名人
2,卡莉怪妞脫離舞台的私服穿搭 簡約又可愛！,22 歲的日本搞怪歌姬卡莉怪妞（Kyary Pamyu Pamyu），在專輯造型和舞台總是以繽紛炫目的造型聞名，這名從原宿穿搭文化誕生的搞怪美少女，你可以能以為她私底下的穿搭一定也是超級複雜，只有卡莉怪妞自己才能夠駕馭，但其實透過她的每日穿搭分享，可以看出她的私服其實非常簡約又好看，絕對是女孩們可以模仿的，想要成為一個充滿原宿氣息的女孩們千萬不能錯過！▼先看到比較酷的穿搭，大家都知道東京的下北澤和原宿都聚集著古著愛好者，在挑選時單品的獨特性就變成非常重要，像是卡莉怪妞以古著洋裝罩著一件運動外套，搭上有點男孩子氣的褐色工作靴，慵懶卻又非常好看▼棒球帽與 MA-1 夾克▼把簡單的圖案 T 紮進格子裙裡，就有濃濃的日系味▼讓襪子成為整身穿搭的亮點▼接下來是滿滿的洋裝系▼身高只有 157 公分的她，非常喜歡穿恨天高的厚底鞋。下一頁還有更多 Kyary Pamyu Pamyu 的可愛穿搭▼選一件有特色的洋裝，對女孩們是很重要的事情▼整身的搭配，在顏色上都有互相對應▼古著洋裝搭皮靴▼腰線較寬，但可以大秀美腿的洋裝，給人一種可愛感▼透過卡莉怪妞的私服穿搭，你還是可以看見她充滿巧思的搭配靈感。看完卡莉怪妞私底下的穿著，你是不是也有點意外她其實並沒有想像中花俏到難以模仿呢？尤其年輕的她身上滿滿都是時下女孩最喜歡的單品搭配，比如球鞋、可愛洋裝、街頭風格的長大衣，往後就把卡莉怪妞設為穿搭參考的對象之一吧！,影視名人
2,Khloe Kardashian 全裸露出豐滿翹臀　卻被網友瘋狂抨擊「噁心」,31 歲的人妻克洛伊卡黛珊（Khloe Kardashian）前陣子糾纏於拉瑪歐登（Lamar Odom）和詹姆士哈登（James Harden）之前的三角關係中，終於在拉瑪歐登昏迷復元之後決定重新一同修復感情。而身為卡戴珊家族的女人，性感的身體曲線是她們最在乎的事情，或許也是她們吸引男人們最大的原因，克洛伊卡黛珊最近在與 Kendall Kenner 到聖巴泰勒米度假時拍攝了極度性感的背部裸體照片，她那自豪的臀部引發許多討論。▼說到卡黛珊家族的女人，第一個浮上腦海中的可能就是她們一個個愛炫耀的臀部▼克洛伊卡黛珊分享了這次拍攝的全裸照片，並寫下：「Soooooo yeah this happened....」▼Khloe 的姊姊金卡戴珊（Kim Kardashian）的臀部聞名全球。雖然克洛伊卡黛珊展現了自己極為性感的背部和臀部曲線，國外網友依然對於這位卡黛珊的大小姐發出惡評：「她的屁股看起來有夠怪 lol」、「這是我看過史上最長的屁股縫」、「真噁心，我真希望她們停止做這些事情」、「這家人不把自己全身上下露光光就不會有快樂的一天」、「完全就像一隻豬」，畢竟是卡黛珊家族的人，網友就絕對不會放過的。,影視名人
2,這位朋克女神找來 Jean Paul Gaultier 給大碼女孩設計服裝,作為朋克樂隊 Gossip 的主唱，Beth Ditto 擁有沙啞而極具穿透力的嗓音，雖然體重達到兩百斤，但這並沒有妨礙她成為時尚圈最酷的胖姑娘。Marc Jacobs 曾邀請她為 2016 春夏女裝走秀，當時穿著白色緞面禮裙、頂著濃濃黑眼圈的 Beth Ditto 成為秀台上最酷的存在，一臉滿不在乎的勁兒也是給世人詮釋了什麽叫做不一樣朋克女神範兒。現在，這位時尚胖女孩準備推出自己的服裝系列，定位自然是跟她一樣體型的大碼女孩。不要以為這些衣服就只是寬松、舒適的代名詞，Beth Ditto 可是拉上了 Jean Paul Gaultier 來滿足胖女孩們也想要的時髦感。限量版 T 恤上印著 Gaultier 曾為麥當娜設計的那件尖錐胸衣，正面是平面印刷，胸衣背後的綁帶又是真正可以系上的。當然，胸衣出現在黑色的大碼 T 恤上有一種自嘲的幽默感。對 Beth Ditto 這樣的人來說，既然體型無可掩飾，那就去接受它。“給大碼女孩設計衣服是我一生的夢想，這些衣服不僅穿著舒服而且還很酷”，Beth Ditto 這麽說道，同時表示服裝靈感均來自“love of vintage”，少不了“絲綢、定制印花和刺繡。”這次發布的限量 T 恤並非 Beth Ditto 跟 Jean Paul Gaultier 的第一次合作。2010 年 10 月，Beth 就曾穿著一條激光切割的銀色絲帶連衣裙，為 Gaultier 2011 春夏女裝秀開場和閉幕。2013 年時，Gaultier 還親自為 Beth 設計了婚紗。兩人的合作建立在惺惺相惜及相互尊重上。Beth Ditto 口中的 Gaultier 是一個慷慨、積極的人，“他熱愛所有年齡、胖瘦的女性，並且知道如何讓她們看上去更棒”，Gaultier 也回應到，“大碼女孩很漂亮，Beth 是她們當中最漂亮的。很長段時間裏，美麗只關於身形、胸部和臀部。在這個全新的概念裏，Beth 很適合這款松散的胸衣。”這件限量版 T 恤已經在 Beth Ditto 官網上開售，只有加大和加加大兩種尺碼，定價 165 美金，Beth 會將部分收益捐給一個搖滾女孩夏令營基金會，另外，這也是 Jean Paul Gaultier 第一次推出美國 30 碼的衣服。,影視名人
3,大學 10 位年曆正妹駕到！輔仁一口氣奪下 4 席,歲末年終，國內各家大學「美女年曆」人氣強強滾！就讓我們來揭曉今年人氣前十名的年曆美女吧！大學年曆正夯，校園美女大集合！自從盛產美女的輔仁大學，五年前推出第一本以校園美女的寫真做為校慶紀念年曆的主題背景之後，每年推出的校慶公益年曆總是會引發話題與熱潮形成搶購風潮，再加上近年來輔大大傳系也自行推出輔仁大傳美女月曆，與今年輔大外語學院自行發行的外語年曆，網路上盛傳的輔大特產現在已經從原本的霜淇淋與大菠蘿之外再加上了「美女年曆」這一項。今年為了不讓輔大專美於前，以校園美女聞名的幾所大學(世新、實踐、淡江等學校)也紛紛加入了正妹年曆的戰場，或許訴求各不相同，但網路上鄉民們看正妹的的主要目的絕對是相同的。今天DailyView網路溫度計就特別統計了，今年各大大學校園年曆正妹的網路人氣，到底誰是今年的年曆美女的人氣王呢？就讓我們一起來看下去吧！第十名 實踐大學－楊玓倫。楊玓倫，今年實踐大學「表特月曆」的九月美女，熱愛運動的楊玓倫是屬於運動型的陽光女孩，擁有一身健美的體態，平常就喜歡上健身房運動，小麥色的肌膚是平常打籃球時曬出來的。今年已經從大學畢業的楊玓倫，對自己的體能很有信心，未來的志願是當警察，或許未來的不久，我們國內又將多出一位美麗的人民保母囉！第九名：世新大學－張芸菁。人稱「世新桂綸鎂」的張芸菁，是今年世新大學畢業紀念年曆「花漾百出」的十月份女Model，今年已經畢業於世新大學資管系的張芸菁，第一眼給人的印象通常是酷酷的沒有太多表情，但在人群之中總是會不自覺被她清新的氣質所吸引，在美女如雲的世新大學，張芸菁的網路人氣也默默的使她登上了第九名的位置。第八名：輔仁大學－彭楚燕。輔大版童顏巨乳彭楚燕，是今年「輔仁大傳美女月曆」的二月女孩，擁有天使臉孔與魔鬼身材，月曆一出刊網路上的人氣瞬間水漲船高，再加上嬌滴的娃娃音一出，笑容甜美的彭楚燕根本就是廣大男性網友的完美情人代表！平時假日會在飲料店打工的彭楚燕，私底下隨和好相處的個性，聽說也是獲得親友們的一致好評唷！第七名：淡江大學－王怡之。淡江大學中文系的系花王怡之，在今年在PTT表特版被網友搜出之後，網路人氣就一直居高不下，王怡之清新可愛的微笑加上一雙水汪汪的大眼睛，讓她一系列的陽光戶外美照在網路上瘋傳，也讓她登上今年「淡江女孩月曆」的八月女孩。外號「之之」的王怡之，私底下愛笑也愛吃，尤其最愛吃麥當勞，個性像男生豪邁又瀟灑的她，常常被朋友笑又傻又天真，走在路上常常被認為是日本女生，最常被說成像是日本人氣女星上原亞依和橋本環奈。第六名：輔仁大學－陳品妍。登上「輔仁90公益年曆」擔任三月女孩的陳品妍，目前就讀餐旅系二年級，她還在就讀衛理女中的高中時期就已多次登上PTT表特版，沒想到越長越漂亮，憑著一雙勾魂電眼與出眾的氣質，網路上高漲的人氣，頗有接班輔大校花的氣勢！課餘時間偶爾會兼職擔任平面模特兒的陳品妍，最近有多張照片登上了VOGUE雜誌，照片中專業的表情與姿勢皆展現出了驚人的模特潛力，目前已被同學稱為輔大餐旅女神的她，相信之後一定會有更多更厲害的作品帶給大家！第五名：淡江大學－林妤臻。被譽為淡江史上最正妹的林妤臻，目前就讀國企系三年級，被同學封為明星撞臉達人，有人說她長得像林志玲，又有人說像陳妍希，長相清新皮膚白皙的她，目前擔任淡江弦樂社社長，是位貨真價實的音樂正妹喔！私底下跟眾宅宅一樣喜歡打LOL的林妤臻，平常除了練小提琴聽音樂之外，也對COSPLAY角色扮演非常有興趣，所以網路上也有許多她化身動漫主角的照片在網路上瘋傳，可以說是一位對阿宅們來說非常有親和力的女生，也難怪會榮登本次排行榜的第五名啦！第四名：世新大學－陳葳。今年世新大學畢業紀念年曆知名度最高的女孩－陳葳，早在15歲的高中時期就已經上過知名電視節目「我猜」的冰淇淋女孩單元，成名甚早的她在網路上專屬的粉絲專頁，擁有超過八萬五千多個讚的驚人人氣。今年剛從大學畢業的陳葳，過去被稱為世新校花，甜美可愛的五官再加上傲人的G罩杯上圍，在平面MODEL界早已是外拍攝影師必拍的知名外拍模特兒，今年更曾登上FHM台灣男人幫雜誌的網路專頁獲得一致好評，本次排行榜登上第四名剛好而已啦！第三名：輔仁大學－葉芷君。今年「輔仁大傳美女月曆」人氣最高的三月女孩－葉芷君(Jocelyn)來頭可不小，平常課餘時間就已是知名電視節目「大學生了沒」的固定班底，毫無疑問也是今年眾年曆女孩中電視曝光率最高的美女。今年就讀輔大大傳系三年級的Jocelyn，走鄰家女孩系的路線，白皙的膚色與深邃的五官被譽為是女星小白「張艾亞」與前黑澀會「APPLE」的綜合版，這次領軍輔大大傳美女們拍攝年曆，以白透上衣搭配牛仔熱褲與火辣紅唇的造型，搶盡各大媒體版面，可見其魅力果真十足！第二名：實踐大學－鄭詩璇。榮登本次排行榜第二名的是今年實踐大學「表特月曆」的四月美女－鄭詩璇，因為今年曾在台北市大直國小擔任實習老師的照片在網路上造成轟動，被網友封為史上最正國小老師的她，憑著甜美的五官與火辣的身材讓廣大鄉民朋友直呼戀愛。被以前的同學封為超氣質人氣校花的鄭詩璇，今年剛從實踐大學畢業，精通中英日三國語言的她，隨後也順利考上空服員，目前正在接受嚴格的空姐訓練，而鄭詩璇之前面試空服員的美麗畫面，也被電視新聞獨家報導給強力曝光，相信在不久的將來，這名最正的老師空姐就能完成她的夢想，順利飛上天際！第一名：輔仁大學－陳雨凡。登登登！沒有錯，榮登年曆正妹排行榜第一名的就是這位被網友們神了又神、一神再神的陳雨凡，來自輔仁大學義文系三年級的她，有「台灣新垣結衣」之稱，也有人說是廣末涼子與吳依潔的綜合版，這次領軍輔大外語學院的女孩們拍攝「百半」年曆，希望能籌措部分經費，幫助學院興建教學大樓之用。擁有鄰家氣質、高挑美腿和白皙臉龐的陳雨凡，早在16歲就讀高雄新興高中時就已多次登上PTT表特版，18歲時網路相簿的人氣就已突破100萬，清新脫俗的的她被網友譽為擁有神級的美貌，臉蛋身材都滿分，不管長髮、短髮還是馬尾的照片都能在網路上造成瘋傳，相信在陳雨凡的加持之下，今年輔仁外語年曆的銷售成績一定會越來越好喔！DailyView曰：說到年曆正妹，怎麼能不提到去年才拍過輔大年曆的新生代國民女神－宋芸樺！,排名
